# NB: The date of this file may be off by a day or two. jhrg 9/15/20
#
# Start Log
# Node, Message, Time, Battery V, Last TX Dur ms, Temp C, Hum %, Status
# Start Log
# Node, Message, Time, Battery V, Last TX Dur ms, Temp C, Hum %, Status
# Start Log
# Node, Message, Time, Battery V, Last TX Dur ms, Temp C, Hum %, Status
# Start Log
# Node, Message, Time, Battery V, Last TX Dur ms, Temp C, Hum %, Status
# Start Log
# Node, Message, Time, Battery V, Last TX Dur ms, Temp C, Hum %, Status
1, 1, 1599860009, 426, 0, 2519, 3466, 0x00
1, 2, 1599860014, 361, 65, 2517, 3331, 0x00
1, 3, 1599860019, 360, 65, 2517, 3315, 0x00
1, 4, 1599860024, 360, 64, 2519, 3328, 0x00
1, 5, 1599860029, 359, 64, 2516, 3312, 0x00
1, 6, 1599860034, 359, 65, 2520, 3530, 0x00
1, 7, 1599860039, 359, 65, 2522, 3495, 0x00
1, 8, 1599860044, 358, 65, 2520, 3441, 0x00
1, 9, 1599860049, 358, 64, 2520, 3408, 0x00
1, 10, 1599860054, 358, 64, 2522, 3358, 0x00
1, 11, 1599860059, 357, 64, 2520, 3365, 0x00
1, 12, 1599860064, 357, 64, 2522, 3359, 0x00
1, 13, 1599860069, 357, 65, 2522, 3359, 0x00
1, 14, 1599860075, 357, 64, 2524, 3398, 0x00
1, 15, 1599860080, 357, 65, 2524, 3415, 0x00
1, 16, 1599860085, 357, 65, 2523, 3433, 0x00
1, 17, 1599860090, 357, 65, 2523, 3418, 0x00
1, 18, 1599860095, 356, 64, 2524, 3379, 0x00
1, 19, 1599860100, 356, 64, 2523, 3312, 0x00
1, 20, 1599860105, 356, 64, 2526, 3248, 0x00
1, 21, 1599860110, 356, 64, 2527, 3284, 0x00
1, 22, 1599860115, 356, 64, 2524, 3297, 0x00
1, 23, 1599860120, 356, 65, 2526, 3318, 0x00
1, 24, 1599860125, 356, 64, 2526, 3315, 0x00
1, 25, 1599860130, 355, 65, 2526, 3306, 0x00
1, 26, 1599860135, 356, 64, 2529, 3325, 0x00
1, 27, 1599860140, 355, 65, 2526, 3334, 0x00
1, 28, 1599860145, 356, 64, 2527, 3359, 0x00
1, 29, 1599860150, 356, 64, 2529, 3364, 0x00
1, 30, 1599860155, 356, 65, 2529, 3629, 0x00
1, 31, 1599860160, 355, 65, 2531, 3427, 0x00
1, 32, 1599860165, 355, 65, 2531, 3643, 0x00
1, 33, 1599860170, 355, 64, 2533, 3493, 0x00
1, 34, 1599860175, 355, 65, 2534, 2896, 0x00
1, 35, 1599860180, 355, 64, 2534, 2145, 0x00
1, 36, 1599860186, 355, 64, 2529, 1733, 0x00
1, 37, 1599860191, 355, 64, 2523, 1476, 0x00
1, 38, 1599860196, 355, 64, 2516, 1323, 0x00
1, 39, 1599860201, 355, 64, 2503, 1223, 0x00
1, 40, 1599860206, 355, 65, 2495, 1153, 0x00
1, 41, 1599860211, 355, 65, 2478, 1108, 0x00
1, 42, 1599860216, 355, 64, 2459, 1072, 0x00
1, 43, 1599860221, 355, 64, 2438, 1052, 0x00
1, 44, 1599860226, 355, 64, 2417, 1038, 0x00
1, 45, 1599860231, 355, 64, 2394, 1021, 0x00
1, 46, 1599860236, 355, 64, 2370, 1014, 0x00
1, 47, 1599860241, 355, 65, 2343, 1012, 0x00
1, 48, 1599860246, 355, 65, 2317, 1009, 0x00
1, 49, 1599860251, 355, 64, 2287, 1014, 0x00
1, 50, 1599860256, 355, 64, 2259, 1007, 0x00
1, 51, 1599860261, 355, 65, 2226, 1016, 0x00
1, 52, 1599860266, 355, 64, 2198, 1016, 0x00
1, 53, 1599860271, 355, 64, 2165, 1024, 0x00
1, 54, 1599860276, 355, 64, 2136, 1035, 0x00
1, 55, 1599860281, 355, 65, 2102, 1033, 0x00
1, 56, 1599860287, 355, 64, 2073, 1040, 0x00
1, 57, 1599860292, 355, 65, 2040, 1050, 0x00
1, 58, 1599860297, 355, 64, 2006, 1062, 0x00
1, 59, 1599860302, 355, 65, 1974, 1071, 0x00
1, 60, 1599860307, 355, 64, 1942, 1091, 0x00
1, 61, 1599860312, 355, 64, 1908, 1101, 0x00
1, 62, 1599860317, 355, 64, 1879, 1112, 0x00
1, 63, 1599860322, 355, 65, 1841, 1121, 0x00
1, 64, 1599860327, 354, 65, 1809, 1143, 0x00
1, 65, 1599860332, 355, 64, 1778, 1150, 0x00
1, 66, 1599860337, 354, 64, 1745, 1167, 0x00
1, 67, 1599860342, 354, 64, 1712, 1182, 0x00
1, 68, 1599860347, 354, 64, 1682, 1199, 0x00
1, 69, 1599860352, 355, 65, 1652, 1207, 0x00
1, 70, 1599860357, 355, 64, 1619, 1223, 0x00
1, 71, 1599860362, 355, 65, 1589, 1248, 0x00
1, 72, 1599860367, 355, 64, 1558, 1264, 0x00
1, 73, 1599860372, 355, 65, 1530, 1282, 0x00
1, 74, 1599860377, 355, 64, 1499, 1294, 0x00
1, 75, 1599860382, 355, 65, 1469, 1310, 0x00
1, 76, 1599860388, 355, 65, 1439, 1327, 0x00
1, 77, 1599860393, 354, 64, 1411, 1343, 0x00
1, 78, 1599860398, 355, 64, 1381, 1351, 0x00
1, 79, 1599860403, 355, 64, 1354, 1358, 0x00
1, 80, 1599860408, 355, 64, 1325, 1369, 0x00
1, 81, 1599860413, 354, 65, 1297, 1377, 0x00
1, 82, 1599860418, 355, 64, 1270, 1407, 0x00
1, 83, 1599860423, 355, 64, 1242, 1426, 0x00
1, 84, 1599860428, 355, 64, 1213, 1454, 0x00
1, 85, 1599860433, 355, 64, 1188, 1481, 0x00
1, 86, 1599860438, 355, 64, 1160, 1504, 0x00
1, 87, 1599860443, 354, 65, 1136, 1512, 0x00
1, 88, 1599860448, 355, 64, 1107, 1531, 0x00
1, 89, 1599860453, 354, 64, 1083, 1556, 0x00
1, 90, 1599860458, 355, 65, 1058, 1574, 0x00
1, 91, 1599860463, 355, 65, 1033, 1604, 0x00
1, 92, 1599860468, 355, 64, 1009, 1611, 0x00
1, 93, 1599860473, 354, 64, 983, 1626, 0x00
1, 94, 1599860478, 354, 65, 958, 1651, 0x00
1, 95, 1599860483, 354, 64, 930, 1670, 0x00
1, 96, 1599860489, 355, 64, 907, 1698, 0x00
1, 97, 1599860494, 355, 64, 880, 1714, 0x00
1, 98, 1599860499, 354, 65, 857, 1739, 0x00
1, 99, 1599860504, 355, 366, 835, 1754, 0x00
1, 100, 1599860509, 354, 65, 808, 1773, 0x00
1, 101, 1599860514, 355, 64, 784, 1786, 0x00
1, 102, 1599860519, 355, 65, 761, 1806, 0x00
1, 103, 1599860524, 355, 64, 735, 1820, 0x00
1, 104, 1599860529, 354, 65, 709, 1834, 0x00
1, 105, 1599860534, 355, 65, 687, 1852, 0x00
1, 106, 1599860539, 355, 64, 663, 1860, 0x00
1, 107, 1599860544, 354, 64, 639, 1869, 0x00
1, 108, 1599860549, 355, 65, 615, 1866, 0x00
1, 109, 1599860554, 355, 65, 591, 1884, 0x00
1, 110, 1599860559, 355, 64, 568, 1879, 0x00
1, 111, 1599860564, 355, 65, 546, 1890, 0x00
1, 112, 1599860569, 355, 64, 523, 1889, 0x00
1, 113, 1599860574, 355, 64, 502, 1890, 0x00
1, 114, 1599860579, 355, 64, 479, 1890, 0x00
1, 115, 1599860585, 354, 64, 457, 1898, 0x00
1, 116, 1599860590, 354, 65, 434, 1898, 0x00
1, 117, 1599860595, 355, 65, 414, 1892, 0x00
1, 118, 1599860600, 354, 65, 389, 1887, 0x00
1, 119, 1599860605, 355, 65, 371, 1887, 0x00
1, 120, 1599860610, 355, 64, 350, 1882, 0x00
1, 121, 1599860615, 355, 65, 328, 1884, 0x00
1, 122, 1599860620, 354, 65, 310, 1882, 0x00
1, 123, 1599860625, 354, 64, 289, 1879, 0x00
1, 124, 1599860630, 355, 65, 266, 1875, 0x00
1, 125, 1599860635, 354, 64, 245, 1875, 0x00
1, 126, 1599860640, 354, 64, 230, 1871, 0x00
1, 127, 1599860645, 354, 64, 208, 1881, 0x00
1, 128, 1599860650, 355, 64, 190, 1881, 0x00
1, 129, 1599860655, 355, 64, 170, 1882, 0x00
1, 130, 1599860660, 355, 65, 152, 1876, 0x00
1, 131, 1599860665, 355, 64, 134, 1885, 0x00
1, 132, 1599860670, 354, 65, 115, 1884, 0x00
1, 133, 1599860676, 355, 64, 97, 1887, 0x00
1, 134, 1599860681, 354, 64, 80, 1892, 0x00
1, 135, 1599860686, 355, 65, 62, 1892, 0x00
1, 136, 1599860691, 355, 65, 46, 1901, 0x00
1, 137, 1599860696, 354, 65, 26, 1899, 0x00
1, 138, 1599860701, 354, 65, 8, 1900, 0x00
1, 139, 1599860706, 354, 64, -6, 1899, 0x00
1, 140, 1599860711, 355, 65, -23, 1904, 0x00
1, 141, 1599860716, 355, 65, -38, 1903, 0x00
1, 142, 1599860721, 355, 65, -57, 1904, 0x00
1, 143, 1599860726, 354, 64, -74, 1906, 0x00
1, 144, 1599860731, 355, 64, -89, 1910, 0x00
1, 145, 1599860736, 355, 65, -103, 1912, 0x00
1, 146, 1599860741, 355, 64, -119, 1920, 0x00
1, 147, 1599860746, 355, 64, -136, 1924, 0x00
1, 148, 1599860751, 355, 64, -150, 1928, 0x00
1, 149, 1599860756, 355, 64, -166, 1933, 0x00
1, 150, 1599860762, 354, 64, -181, 1932, 0x00
1, 151, 1599860767, 354, 65, -192, 1936, 0x00
1, 152, 1599860772, 354, 65, -208, 1943, 0x00
1, 153, 1599860777, 355, 64, -222, 1945, 0x00
1, 154, 1599860782, 354, 64, -236, 1945, 0x00
1, 155, 1599860787, 355, 65, -252, 1958, 0x00
1, 156, 1599860792, 355, 64, -266, 1956, 0x00
1, 157, 1599860797, 355, 64, -278, 1960, 0x00
1, 158, 1599860802, 355, 64, -294, 1966, 0x00
1, 159, 1599860807, 355, 64, -308, 1973, 0x00
1, 160, 1599860812, 354, 65, -319, 1977, 0x00
1, 161, 1599860817, 355, 64, -332, 1981, 0x00
1, 162, 1599860822, 354, 65, -347, 1983, 0x00
1, 163, 1599860827, 355, 65, -360, 1983, 0x00
1, 164, 1599860832, 354, 65, -373, 1991, 0x00
1, 165, 1599860837, 354, 65, -387, 1999, 0x00
1, 166, 1599860842, 354, 65, -397, 2002, 0x00
1, 167, 1599860848, 354, 64, -409, 2004, 0x00
1, 168, 1599860853, 355, 64, -419, 2008, 0x00
1, 169, 1599860858, 355, 64, -431, 2012, 0x00
1, 170, 1599860863, 354, 65, -444, 2021, 0x00
1, 171, 1599860868, 355, 64, -454, 2029, 0x00
1, 172, 1599860873, 354, 64, -467, 2033, 0x00
1, 173, 1599860878, 355, 64, -479, 2037, 0x00
1, 174, 1599860883, 354, 65, -492, 2040, 0x00
1, 175, 1599860888, 355, 64, -498, 2045, 0x00
1, 176, 1599860893, 355, 64, -514, 2051, 0x00
1, 177, 1599860898, 354, 64, -524, 2058, 0x00
1, 178, 1599860903, 354, 64, -534, 2062, 0x00
1, 179, 1599860908, 355, 64, -542, 2068, 0x00
1, 180, 1599860913, 354, 64, -555, 2073, 0x00
1, 181, 1599860918, 355, 64, -566, 2079, 0x00
1, 182, 1599860923, 354, 64, -579, 2086, 0x00
1, 183, 1599860928, 355, 64, -586, 2092, 0x00
1, 184, 1599860934, 354, 64, -595, 2093, 0x00
1, 185, 1599860939, 354, 64, -607, 2100, 0x00
1, 186, 1599860944, 354, 64, -617, 2104, 0x00
1, 187, 1599860949, 354, 64, -625, 2107, 0x00
1, 188, 1599860954, 354, 64, -638, 2116, 0x00
1, 189, 1599860959, 354, 65, -644, 2124, 0x00
1, 190, 1599860964, 354, 64, -653, 2128, 0x00
1, 191, 1599860969, 355, 64, -663, 2134, 0x00
1, 192, 1599860974, 354, 64, -673, 2141, 0x00
1, 193, 1599860979, 354, 64, -686, 2147, 0x00
1, 194, 1599860984, 355, 64, -690, 2157, 0x00
1, 195, 1599860989, 355, 65, -699, 2161, 0x00
1, 196, 1599860994, 355, 64, -707, 2167, 0x00
1, 197, 1599860999, 355, 64, -718, 2169, 0x00
1, 198, 1599861004, 354, 65, -727, 2177, 0x00
1, 199, 1599861010, 355, 64, -734, 2180, 0x00
1, 200, 1599861015, 355, 64, -742, 2187, 0x00
1, 201, 1599861020, 354, 64, -751, 2195, 0x00
1, 202, 1599861025, 354, 64, -759, 2199, 0x00
1, 203, 1599861030, 355, 64, -766, 2200, 0x00
1, 204, 1599861035, 355, 65, -775, 2210, 0x00
1, 205, 1599861040, 354, 64, -783, 2216, 0x00
1, 206, 1599861045, 354, 64, -792, 2220, 0x00
1, 207, 1599861050, 354, 64, -802, 2234, 0x00
1, 208, 1599861055, 354, 64, -809, 2235, 0x00
1, 209, 1599861060, 355, 64, -814, 2237, 0x00
1, 210, 1599861065, 354, 64, -822, 2246, 0x00
1, 211, 1599861070, 354, 65, -830, 2253, 0x00
1, 212, 1599861075, 354, 64, -838, 2259, 0x00
1, 213, 1599861080, 354, 65, -845, 2266, 0x00
1, 214, 1599861085, 354, 64, -852, 2270, 0x00
1, 215, 1599861091, 355, 65, -860, 2277, 0x00
1, 216, 1599861096, 354, 64, -868, 2281, 0x00
1, 217, 1599861101, 354, 64, -875, 2287, 0x00
1, 218, 1599861106, 354, 64, -882, 2295, 0x00
1, 219, 1599861111, 354, 64, -889, 2303, 0x00
1, 220, 1599861116, 354, 64, -897, 2308, 0x00
1, 221, 1599861121, 354, 64, -903, 2312, 0x00
1, 222, 1599861126, 354, 64, -910, 2319, 0x00
1, 223, 1599861131, 354, 64, -920, 2314, 0x00
1, 224, 1599861136, 354, 64, -924, 2321, 0x00
1, 225, 1599861141, 354, 64, -931, 2327, 0x00
1, 227, 1599861151, 354, 64, -945, 2338, 0x00
1, 228, 1599861156, 354, 64, -951, 2341, 0x00
1, 229, 1599861161, 354, 64, -955, 2347, 0x00
1, 230, 1599861167, 354, 64, -964, 2361, 0x00
1, 231, 1599861172, 354, 65, -968, 2362, 0x00
1, 232, 1599861177, 354, 64, -976, 2367, 0x00
1, 233, 1599861182, 354, 64, -981, 2373, 0x00
1, 234, 1599861187, 354, 64, -985, 2380, 0x00
1, 235, 1599861192, 354, 64, -995, 2388, 0x00
1, 236, 1599861197, 354, 64, -997, 2390, 0x00
1, 237, 1599861202, 354, 64, -1005, 2398, 0x00
1, 238, 1599861207, 354, 65, -1010, 2400, 0x00
1, 239, 1599861212, 354, 64, -1017, 2408, 0x00
1, 240, 1599861217, 354, 64, -1021, 2415, 0x00
1, 241, 1599861222, 354, 64, -1026, 2421, 0x00
1, 242, 1599861227, 354, 65, -1034, 2426, 0x00
1, 243, 1599861232, 354, 64, -1041, 2433, 0x00
1, 244, 1599861237, 354, 64, -1045, 2439, 0x00
1, 245, 1599861243, 354, 64, -1051, 2440, 0x00
1, 246, 1599861248, 354, 64, -1056, 2450, 0x00
1, 247, 1599861253, 354, 64, -1058, 2455, 0x00
1, 248, 1599861258, 354, 64, -1065, 2463, 0x00
1, 249, 1599861263, 354, 64, -1071, 2467, 0x00
1, 250, 1599861268, 354, 65, -1078, 2472, 0x00
1, 251, 1599861273, 354, 65, -1082, 2477, 0x00
1, 252, 1599861278, 354, 64, -1088, 2482, 0x00
1, 253, 1599861283, 354, 64, -1091, 2490, 0x00
1, 254, 1599861288, 354, 64, -1096, 2505, 0x00
1, 255, 1599861293, 354, 64, -1099, 2513, 0x00
1, 256, 1599861298, 354, 64, -1105, 2519, 0x00
1, 257, 1599861303, 354, 64, -1109, 2534, 0x00
1, 258, 1599861308, 354, 65, -1112, 2544, 0x00
1, 259, 1599861313, 354, 64, -1116, 2556, 0x00
1, 260, 1599861319, 354, 64, -1119, 2571, 0x00
1, 261, 1599861324, 354, 64, -1123, 2583, 0x00
1, 262, 1599861329, 354, 64, -1124, 2592, 0x00
1, 263, 1599861334, 354, 64, -1129, 2600, 0x00
1, 264, 1599861339, 354, 64, -1133, 2615, 0x00
1, 265, 1599861344, 354, 64, -1134, 2627, 0x00
1, 266, 1599861349, 354, 64, -1139, 2639, 0x00
1, 267, 1599861354, 354, 64, -1143, 2655, 0x00
1, 268, 1599861359, 354, 64, -1144, 2665, 0x00
1, 269, 1599861364, 354, 64, -1146, 2679, 0x00
1, 270, 1599861369, 354, 64, -1148, 2698, 0x00
1, 271, 1599861374, 354, 64, -1152, 2711, 0x00
1, 272, 1599861379, 354, 64, -1154, 2727, 0x00
1, 273, 1599861384, 354, 64, -1155, 2743, 0x00
1, 274, 1599861390, 354, 64, -1160, 2758, 0x00
1, 275, 1599861395, 354, 65, -1162, 2773, 0x00
1, 276, 1599861400, 354, 64, -1162, 2791, 0x00
1, 277, 1599861405, 353, 64, -1165, 2807, 0x00
1, 278, 1599861410, 354, 64, -1167, 2825, 0x00
1, 279, 1599861415, 354, 64, -1172, 2843, 0x00
1, 280, 1599861420, 354, 65, -1172, 2858, 0x00
1, 281, 1599861425, 354, 64, -1174, 2870, 0x00
1, 282, 1599861430, 354, 64, -1177, 2888, 0x00
1, 283, 1599861435, 354, 64, -1178, 2902, 0x00
1, 284, 1599861440, 354, 64, -1179, 2921, 0x00
1, 285, 1599861445, 354, 64, -1183, 2934, 0x00
1, 286, 1599861450, 354, 64, -1183, 2950, 0x00
1, 287, 1599861455, 354, 64, -1188, 2969, 0x00
1, 288, 1599861460, 354, 64, -1189, 2980, 0x00
1, 289, 1599861466, 353, 64, -1191, 2996, 0x00
1, 290, 1599861471, 354, 64, -1192, 3009, 0x00
1, 291, 1599861476, 353, 64, -1194, 3027, 0x00
1, 292, 1599861481, 353, 64, -1197, 3041, 0x00
1, 293, 1599861486, 354, 64, -1199, 3052, 0x00
1, 294, 1599861491, 353, 64, -1199, 3070, 0x00
1, 295, 1599861496, 354, 64, -1203, 3083, 0x00
1, 296, 1599861501, 354, 64, -1203, 3095, 0x00
1, 297, 1599861506, 354, 65, -1205, 3115, 0x00
1, 298, 1599861511, 353, 64, -1206, 3127, 0x00
1, 299, 1599861516, 354, 64, -1209, 3136, 0x00
1, 300, 1599861521, 353, 64, -1210, 3150, 0x00
1, 301, 1599861526, 353, 65, -1210, 3158, 0x00
1, 302, 1599861531, 353, 64, -1213, 3170, 0x00
1, 303, 1599861537, 353, 64, -1216, 3183, 0x00
1, 304, 1599861542, 353, 64, -1218, 3195, 0x00
1, 305, 1599861547, 353, 64, -1219, 3207, 0x00
1, 306, 1599861552, 353, 64, -1220, 3221, 0x00
1, 307, 1599861557, 353, 64, -1223, 3231, 0x00
1, 308, 1599861562, 353, 64, -1222, 3243, 0x00
1, 309, 1599861567, 353, 64, -1225, 3254, 0x00
1, 310, 1599861572, 353, 65, -1226, 3271, 0x00
1, 311, 1599861577, 353, 64, -1226, 3284, 0x00
1, 312, 1599861582, 353, 65, -1228, 3295, 0x00
1, 313, 1599861587, 353, 64, -1232, 3311, 0x00
1, 314, 1599861592, 353, 64, -1232, 3318, 0x00
1, 315, 1599861597, 353, 64, -1234, 3327, 0x00
1, 316, 1599861602, 353, 64, -1234, 3346, 0x00
1, 317, 1599861608, 353, 64, -1237, 3359, 0x00
1, 318, 1599861613, 353, 64, -1239, 3366, 0x00
1, 319, 1599861618, 353, 64, -1239, 3383, 0x00
1, 320, 1599861623, 353, 64, -1241, 3391, 0x00
1, 321, 1599861628, 354, 64, -1243, 3408, 0x00
1, 322, 1599861633, 353, 64, -1243, 3421, 0x00
1, 323, 1599861638, 353, 64, -1246, 3434, 0x00
1, 324, 1599861643, 353, 64, -1247, 3447, 0x00
1, 325, 1599861648, 353, 65, -1247, 3458, 0x00
1, 326, 1599861653, 353, 64, -1249, 3466, 0x00
1, 327, 1599861658, 353, 64, -1250, 3479, 0x00
1, 328, 1599861663, 353, 64, -1253, 3489, 0x00
1, 329, 1599861668, 353, 64, -1253, 3503, 0x00
1, 330, 1599861673, 353, 64, -1253, 3515, 0x00
1, 331, 1599861678, 353, 64, -1254, 3525, 0x00
1, 332, 1599861684, 353, 64, -1257, 3534, 0x00
1, 333, 1599861689, 353, 64, -1257, 3545, 0x00
1, 334, 1599861694, 353, 64, -1260, 3552, 0x00
1, 335, 1599861699, 353, 64, -1260, 3564, 0x00
1, 336, 1599861704, 353, 64, -1260, 3570, 0x00
1, 337, 1599861709, 353, 64, -1263, 3580, 0x00
1, 338, 1599861714, 353, 64, -1261, 3589, 0x00
1, 339, 1599861719, 353, 64, -1263, 3599, 0x00
1, 340, 1599861724, 353, 64, -1265, 3607, 0x00
1, 341, 1599861729, 353, 64, -1264, 3614, 0x00
1, 342, 1599861734, 353, 64, -1265, 3624, 0x00
1, 343, 1599861739, 353, 64, -1270, 3632, 0x00
1, 344, 1599861744, 353, 64, -1270, 3640, 0x00
1, 345, 1599861750, 353, 64, -1271, 3653, 0x00
1, 346, 1599861755, 353, 64, -1270, 3661, 0x00
1, 347, 1599861760, 353, 64, -1272, 3670, 0x00
1, 348, 1599861765, 353, 64, -1272, 3679, 0x00
1, 349, 1599861770, 353, 65, -1275, 3693, 0x00
1, 350, 1599861775, 353, 64, -1277, 3703, 0x00
1, 351, 1599861780, 353, 64, -1277, 3715, 0x00
1, 352, 1599861785, 353, 64, -1280, 3727, 0x00
1, 353, 1599861790, 353, 65, -1278, 3737, 0x00
1, 354, 1599861795, 353, 65, -1281, 3746, 0x00
1, 355, 1599861800, 353, 65, -1281, 3755, 0x00
1, 356, 1599861805, 353, 65, -1280, 3765, 0x00
1, 357, 1599861810, 353, 64, -1282, 3778, 0x00
1, 358, 1599861815, 353, 64, -1284, 3787, 0x00
1, 359, 1599861821, 353, 64, -1284, 3793, 0x00
1, 360, 1599861826, 353, 64, -1287, 3797, 0x00
1, 361, 1599861831, 353, 65, -1285, 3805, 0x00
1, 362, 1599861836, 353, 64, -1287, 3811, 0x00
1, 363, 1599861841, 353, 64, -1288, 3824, 0x00
1, 364, 1599861846, 352, 64, -1289, 3836, 0x00
1, 365, 1599861851, 353, 64, -1289, 3843, 0x00
1, 366, 1599861856, 353, 64, -1293, 3853, 0x00
1, 367, 1599861861, 353, 64, -1292, 3866, 0x00
1, 368, 1599861866, 353, 65, -1292, 3871, 0x00
1, 369, 1599861871, 353, 64, -1295, 3884, 0x00
1, 370, 1599861876, 353, 64, -1296, 3893, 0x00
1, 371, 1599861881, 353, 64, -1298, 3906, 0x00
1, 372, 1599861886, 353, 64, -1296, 3915, 0x00
1, 373, 1599861892, 353, 64, -1299, 3920, 0x00
1, 374, 1599861897, 353, 64, -1296, 3925, 0x00
1, 375, 1599861902, 353, 64, -1301, 3934, 0x00
1, 376, 1599861907, 353, 64, -1299, 3941, 0x00
1, 377, 1599861912, 353, 64, -1301, 3955, 0x00
1, 378, 1599861917, 353, 64, -1302, 3963, 0x00
1, 379, 1599861922, 353, 64, -1301, 3974, 0x00
1, 380, 1599861927, 352, 64, -1303, 3984, 0x00
1, 381, 1599861932, 353, 64, -1302, 3993, 0x00
1, 382, 1599861937, 353, 64, -1303, 4000, 0x00
1, 383, 1599861942, 353, 64, -1306, 4013, 0x00
1, 384, 1599861947, 352, 64, -1308, 4018, 0x00
1, 385, 1599861952, 353, 64, -1308, 4025, 0x00
1, 386, 1599861957, 352, 64, -1308, 4036, 0x00
1, 387, 1599861963, 353, 64, -1306, 4041, 0x00
1, 388, 1599861968, 353, 64, -1309, 4053, 0x00
1, 389, 1599861973, 352, 64, -1308, 4059, 0x00
1, 390, 1599861978, 352, 64, -1311, 4066, 0x00
1, 391, 1599861983, 353, 64, -1311, 4075, 0x00
1, 392, 1599861988, 353, 64, -1312, 4083, 0x00
1, 393, 1599861993, 353, 64, -1312, 4091, 0x00
1, 394, 1599861998, 352, 64, -1312, 4093, 0x00
1, 395, 1599862003, 352, 65, -1315, 4103, 0x00
1, 396, 1599862008, 353, 64, -1315, 4111, 0x00
1, 397, 1599862013, 353, 64, -1315, 4116, 0x00
1, 398, 1599862018, 352, 65, -1315, 4132, 0x00
1, 399, 1599862023, 352, 64, -1315, 4137, 0x00
1, 400, 1599862028, 352, 64, -1316, 4143, 0x00
1, 401, 1599862034, 352, 64, -1318, 4153, 0x00
1, 402, 1599862039, 352, 64, -1316, 4160, 0x00
1, 403, 1599862044, 352, 65, -1319, 4166, 0x00
1, 404, 1599862049, 352, 64, -1320, 4172, 0x00
1, 405, 1599862054, 352, 64, -1320, 4180, 0x00
1, 406, 1599862059, 352, 64, -1320, 4188, 0x00
1, 407, 1599862064, 352, 64, -1322, 4196, 0x00
1, 408, 1599862069, 352, 64, -1322, 4203, 0x00
1, 409, 1599862074, 352, 65, -1322, 4213, 0x00
1, 410, 1599862079, 352, 64, -1322, 4217, 0x00
1, 411, 1599862084, 352, 64, -1322, 4237, 0x00
1, 412, 1599862089, 352, 64, -1322, 4266, 0x00
1, 413, 1599862094, 352, 64, -1322, 4309, 0x00
1, 414, 1599862100, 352, 64, -1326, 4360, 0x00
1, 415, 1599862105, 352, 64, -1324, 4415, 0x00
1, 416, 1599862110, 352, 64, -1324, 4480, 0x00
1, 417, 1599862115, 352, 64, -1326, 4543, 0x00
1, 418, 1599862120, 352, 65, -1327, 4605, 0x00
1, 419, 1599862125, 352, 64, -1324, 4656, 0x00
1, 420, 1599862130, 352, 64, -1329, 4699, 0x00
1, 421, 1599862135, 352, 64, -1326, 4734, 0x00
1, 422, 1599862140, 352, 64, -1329, 4758, 0x00
1, 423, 1599862145, 352, 64, -1330, 4773, 0x00
1, 424, 1599862150, 352, 64, -1327, 4773, 0x00
1, 425, 1599862155, 352, 64, -1333, 4766, 0x00
1, 426, 1599862160, 352, 64, -1332, 4746, 0x00
1, 427, 1599862165, 352, 64, -1332, 4716, 0x00
1, 428, 1599862171, 352, 64, -1334, 4679, 0x00
1, 429, 1599862176, 352, 64, -1336, 4638, 0x00
1, 430, 1599862181, 352, 64, -1336, 4588, 0x00
1, 431, 1599862186, 352, 64, -1336, 4530, 0x00
1, 432, 1599862191, 352, 64, -1336, 4472, 0x00
1, 433, 1599862196, 352, 64, -1336, 4409, 0x00
1, 434, 1599862201, 352, 64, -1340, 4347, 0x00
1, 435, 1599862206, 352, 64, -1337, 4284, 0x00
1, 436, 1599862211, 352, 64, -1339, 4223, 0x00
1, 437, 1599862216, 352, 64, -1343, 4166, 0x00
1, 438, 1599862221, 352, 64, -1343, 4110, 0x00
1, 439, 1599862226, 352, 64, -1344, 4059, 0x00
1, 440, 1599862231, 352, 64, -1344, 4007, 0x00
1, 441, 1599862237, 352, 64, -1344, 3959, 0x00
1, 442, 1599862242, 352, 64, -1346, 3914, 0x00
1, 443, 1599862247, 352, 64, -1347, 3868, 0x00
1, 444, 1599862252, 352, 64, -1347, 3829, 0x00
1, 445, 1599862257, 352, 65, -1350, 3793, 0x00
1, 446, 1599862262, 352, 64, -1353, 3750, 0x00
1, 447, 1599862267, 352, 64, -1351, 3718, 0x00
1, 448, 1599862272, 352, 64, -1353, 3693, 0x00
1, 449, 1599862277, 352, 64, -1354, 3663, 0x00
1, 450, 1599862282, 352, 64, -1353, 3636, 0x00
1, 451, 1599862287, 351, 64, -1355, 3616, 0x00
1, 452, 1599862292, 352, 65, -1357, 3593, 0x00
1, 453, 1599862297, 352, 64, -1355, 3577, 0x00
1, 454, 1599862303, 352, 64, -1360, 3558, 0x00
1, 455, 1599862308, 352, 64, -1361, 3539, 0x00
1, 456, 1599862313, 352, 64, -1364, 3525, 0x00
1, 457, 1599862318, 352, 64, -1363, 3513, 0x00
1, 458, 1599862323, 352, 64, -1365, 3498, 0x00
1, 459, 1599862328, 352, 64, -1364, 3486, 0x00
1, 460, 1599862333, 352, 64, -1367, 3477, 0x00
1, 461, 1599862338, 352, 64, -1370, 3464, 0x00
1, 462, 1599862343, 352, 64, -1370, 3454, 0x00
1, 463, 1599862348, 352, 64, -1371, 3449, 0x00
1, 464, 1599862353, 351, 64, -1374, 3434, 0x00
